,0_F,0_I,0_M,1,2,3,4,5,6,7,8
2183,0.0,0.0,1.0,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6
1002,1.0,0.0,0.0,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9
3034,0.0,0.0,1.0,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10
2615,0.0,0.0,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
3830,0.0,0.0,1.0,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14
181,0.0,0.0,1.0,0.64,0.51,0.175,1.368,0.515,0.266,0.57,21
179,0.0,0.0,1.0,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
239,0.0,1.0,0.0,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5
3906,0.0,0.0,1.0,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
2869,0.0,1.0,0.0,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5
3609,1.0,0.0,0.0,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
1846,0.0,1.0,0.0,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7
1028,0.0,0.0,1.0,0.645,0.5,0.175,1.3385,0.633,0.299,0.349,11
3717,0.0,1.0,0.0,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7
908,0.0,1.0,0.0,0.335,0.25,0.075,0.1825,0.0705,0.044,0.055,7
1887,0.0,1.0,0.0,0.56,0.445,0.165,0.832,0.3455,0.179,0.279,9
774,0.0,0.0,1.0,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,10
334,1.0,0.0,0.0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16
3277,1.0,0.0,0.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,15
1098,0.0,0.0,1.0,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7
3651,0.0,1.0,0.0,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10
2991,0.0,0.0,1.0,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8
911,0.0,1.0,0.0,0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7
408,0.0,0.0,1.0,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
24,1.0,0.0,0.0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10
2439,1.0,0.0,0.0,0.345,0.255,0.1,0.197,0.071,0.051,0.06,9
759,0.0,0.0,1.0,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
1276,0.0,1.0,0.0,0.48,0.355,0.115,0.4725,0.2065,0.112,0.132,8
3372,0.0,1.0,0.0,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16
472,0.0,1.0,0.0,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
340,0.0,0.0,1.0,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14
3042,0.0,1.0,0.0,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8
647,0.0,0.0,1.0,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
2307,1.0,0.0,0.0,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16
3086,0.0,1.0,0.0,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7
464,0.0,1.0,0.0,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6
633,0.0,1.0,0.0,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9
562,1.0,0.0,0.0,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11
1576,0.0,1.0,0.0,0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,8
796,0.0,0.0,1.0,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
726,0.0,0.0,1.0,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10
1004,1.0,0.0,0.0,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,9
848,1.0,0.0,0.0,0.55,0.43,0.125,0.923,0.4035,0.175,0.283,8
741,1.0,0.0,0.0,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
512,1.0,0.0,0.0,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10
2103,0.0,0.0,1.0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9
1209,1.0,0.0,0.0,0.78,0.63,0.215,2.657,1.488,0.4985,0.586,11
4057,1.0,0.0,0.0,0.69,0.535,0.185,1.826,0.797,0.409,0.499,11
3552,0.0,1.0,0.0,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8
3905,0.0,0.0,1.0,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,6
3358,0.0,0.0,1.0,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,5
199,0.0,0.0,1.0,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10
2229,0.0,0.0,1.0,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,7
2651,0.0,1.0,0.0,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8
3719,0.0,1.0,0.0,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7
1567,0.0,1.0,0.0,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8
1463,0.0,0.0,1.0,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9
830,0.0,0.0,1.0,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
1095,0.0,1.0,0.0,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6
1258,0.0,1.0,0.0,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8
2116,0.0,1.0,0.0,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6
3726,0.0,1.0,0.0,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8
642,1.0,0.0,0.0,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19
1350,1.0,0.0,0.0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
746,1.0,0.0,0.0,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
4142,0.0,0.0,1.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13
764,1.0,0.0,0.0,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
3100,0.0,0.0,1.0,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,10
3271,0.0,0.0,1.0,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,17
2979,0.0,0.0,1.0,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,8
1728,0.0,0.0,1.0,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
4009,0.0,0.0,1.0,0.61,0.49,0.16,1.146,0.597,0.246,0.265,8
1506,1.0,0.0,0.0,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9
938,0.0,1.0,0.0,0.455,0.375,0.12,0.497,0.2355,0.1055,0.1295,6
897,0.0,1.0,0.0,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6
3058,0.0,1.0,0.0,0.62,0.475,0.16,0.907,0.371,0.167,0.3075,11
3457,1.0,0.0,0.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10
3867,1.0,0.0,0.0,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15
2267,1.0,0.0,0.0,0.61,0.48,0.175,1.0675,0.391,0.216,0.42,15
1726,1.0,0.0,0.0,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12
965,0.0,0.0,1.0,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8
526,0.0,0.0,1.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3
1904,1.0,0.0,0.0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9
145,1.0,0.0,0.0,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10
364,1.0,0.0,0.0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12
222,1.0,0.0,0.0,0.49,0.375,0.15,0.5755,0.22,0.144,0.19,9
1021,0.0,0.0,1.0,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10
3667,1.0,0.0,0.0,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11
1986,0.0,1.0,0.0,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
554,0.0,1.0,0.0,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9
105,1.0,0.0,0.0,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12
3310,1.0,0.0,0.0,0.62,0.485,0.165,1.166,0.483,0.238,0.355,13
927,0.0,1.0,0.0,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8
3392,0.0,0.0,1.0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19
1260,0.0,1.0,0.0,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9
1555,0.0,1.0,0.0,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8
1348,0.0,0.0,1.0,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9
3985,0.0,0.0,1.0,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11
2366,0.0,0.0,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,19
593,1.0,0.0,0.0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
1600,0.0,1.0,0.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7
2028,1.0,0.0,0.0,0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,10
3954,0.0,0.0,1.0,0.485,0.385,0.105,0.556,0.296,0.104,0.133,7
31,1.0,0.0,0.0,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,15
1681,1.0,0.0,0.0,0.62,0.54,0.165,1.139,0.4995,0.2435,0.357,11
445,1.0,0.0,0.0,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
1571,0.0,1.0,0.0,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8
661,0.0,1.0,0.0,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11
555,0.0,1.0,0.0,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
2452,0.0,0.0,1.0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,9
3911,0.0,1.0,0.0,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10
1125,0.0,0.0,1.0,0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165,10
2139,0.0,0.0,1.0,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14
3350,0.0,1.0,0.0,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,11
84,0.0,0.0,1.0,0.58,0.45,0.14,1.013,0.38,0.216,0.36,14
1170,1.0,0.0,0.0,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,9
280,1.0,0.0,0.0,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15
2413,1.0,0.0,0.0,0.505,0.38,0.145,0.651,0.2935,0.19,0.17,12
946,1.0,0.0,0.0,0.47,0.365,0.12,0.582,0.29,0.092,0.146,8
2801,0.0,0.0,1.0,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10
2601,1.0,0.0,0.0,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10
3338,1.0,0.0,0.0,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,16
2752,0.0,0.0,1.0,0.515,0.41,0.14,0.7355,0.3065,0.137,0.2,7
1947,0.0,0.0,1.0,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,12
99,1.0,0.0,0.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10
283,0.0,0.0,1.0,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14
2591,1.0,0.0,0.0,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
1603,0.0,1.0,0.0,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9
2227,0.0,1.0,0.0,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,7
201,0.0,0.0,1.0,0.5,0.4,0.165,0.825,0.254,0.205,0.285,13
3130,0.0,0.0,1.0,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,11
2275,0.0,0.0,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20
3397,1.0,0.0,0.0,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,12
2362,1.0,0.0,0.0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
2495,0.0,0.0,1.0,0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12
210,1.0,0.0,0.0,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10
4100,1.0,0.0,0.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,9
1628,0.0,1.0,0.0,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9
1670,1.0,0.0,0.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12
2081,0.0,0.0,1.0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8
3558,0.0,1.0,0.0,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10
287,1.0,0.0,0.0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17
2458,0.0,1.0,0.0,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
3214,1.0,0.0,0.0,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14
1173,0.0,0.0,1.0,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10
3375,1.0,0.0,0.0,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,10
1672,1.0,0.0,0.0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10
1746,0.0,0.0,1.0,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10
1263,1.0,0.0,0.0,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,8
3603,0.0,1.0,0.0,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7
1416,1.0,0.0,0.0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12
2888,0.0,1.0,0.0,0.51,0.4,0.125,0.5935,0.239,0.13,0.204,8
2068,1.0,0.0,0.0,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,9
225,1.0,0.0,0.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9
2245,0.0,0.0,1.0,0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,9
1267,1.0,0.0,0.0,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,8
2272,0.0,0.0,1.0,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15
1629,0.0,1.0,0.0,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10
1047,1.0,0.0,0.0,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,12
1415,1.0,0.0,0.0,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,11
3615,0.0,0.0,1.0,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9
4114,1.0,0.0,0.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9
3014,0.0,1.0,0.0,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,6
3993,0.0,0.0,1.0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621,12
2997,1.0,0.0,0.0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9
3664,0.0,1.0,0.0,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9
3004,1.0,0.0,0.0,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,11
2763,0.0,1.0,0.0,0.55,0.425,0.135,0.656,0.257,0.17,0.203,10
1109,0.0,0.0,1.0,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9
1557,0.0,1.0,0.0,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8
733,0.0,0.0,1.0,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13
1786,0.0,1.0,0.0,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8
1938,0.0,0.0,1.0,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,10
3772,0.0,0.0,1.0,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9
4007,1.0,0.0,0.0,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11
742,1.0,0.0,0.0,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14
2539,1.0,0.0,0.0,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,13
3592,0.0,0.0,1.0,0.655,0.525,0.16,1.46,0.686,0.311,0.405,11
2718,0.0,1.0,0.0,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7
3184,1.0,0.0,0.0,0.67,0.545,0.175,1.707,0.6995,0.387,0.575,13
1236,0.0,1.0,0.0,0.375,0.275,0.09,0.218,0.093,0.0405,0.0755,6
320,0.0,1.0,0.0,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5
3921,0.0,0.0,1.0,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10
1019,0.0,0.0,1.0,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11
4157,0.0,0.0,1.0,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8
458,0.0,1.0,0.0,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10
1997,0.0,1.0,0.0,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,6
1010,1.0,0.0,0.0,0.62,0.51,0.18,1.3315,0.594,0.276,0.388,11
1882,0.0,0.0,1.0,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8
2697,0.0,0.0,1.0,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,10
28,0.0,0.0,1.0,0.605,0.475,0.18,0.9365,0.394,0.219,0.295,15
72,1.0,0.0,0.0,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20
3406,0.0,1.0,0.0,0.35,0.28,0.075,0.196,0.082,0.04,0.064,8
2147,0.0,0.0,1.0,0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,12
3281,0.0,0.0,1.0,0.55,0.45,0.17,0.81,0.317,0.157,0.22,11
896,0.0,1.0,0.0,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
2767,0.0,1.0,0.0,0.56,0.44,0.14,0.825,0.402,0.139,0.245,10
4137,0.0,0.0,1.0,0.63,0.505,0.155,1.105,0.492,0.226,0.325,11
1376,0.0,0.0,1.0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10
3278,0.0,0.0,1.0,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12
1246,0.0,1.0,0.0,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089,7
1669,1.0,0.0,0.0,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10
1678,0.0,1.0,0.0,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12
348,0.0,1.0,0.0,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8
2891,0.0,1.0,0.0,0.53,0.38,0.125,0.616,0.292,0.113,0.185,8
2566,1.0,0.0,0.0,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7
3051,0.0,0.0,1.0,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9
2054,0.0,0.0,1.0,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,7
2035,0.0,0.0,1.0,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9
2317,0.0,0.0,1.0,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13
133,0.0,1.0,0.0,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7
1900,0.0,0.0,1.0,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,9
1743,0.0,0.0,1.0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11
696,0.0,1.0,0.0,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
2646,0.0,1.0,0.0,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7
1954,1.0,0.0,0.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,11
2399,1.0,0.0,0.0,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17
2724,0.0,1.0,0.0,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8
3900,0.0,0.0,1.0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15
3610,0.0,0.0,1.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9
582,1.0,0.0,0.0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
2074,1.0,0.0,0.0,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11
801,0.0,0.0,1.0,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
1993,0.0,1.0,0.0,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6
1733,0.0,0.0,1.0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9
3082,1.0,0.0,0.0,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,11
740,0.0,0.0,1.0,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14
3226,1.0,0.0,0.0,0.42,0.32,0.13,0.4135,0.1645,0.106,0.119,10
910,0.0,1.0,0.0,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5
3456,1.0,0.0,0.0,0.61,0.48,0.16,1.234,0.598,0.238,0.315,12
3429,0.0,1.0,0.0,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6
57,0.0,0.0,1.0,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,8
3711,0.0,0.0,1.0,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11
3002,0.0,0.0,1.0,0.645,0.505,0.185,1.463,0.592,0.3905,0.416,10
3274,1.0,0.0,0.0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
3426,0.0,0.0,1.0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,13
2733,0.0,1.0,0.0,0.415,0.335,0.1,0.358,0.169,0.067,0.105,7
1378,1.0,0.0,0.0,0.62,0.5,0.15,1.293,0.596,0.3135,0.354,10
4063,1.0,0.0,0.0,0.63,0.515,0.16,1.336,0.553,0.3205,0.35,11
3938,1.0,0.0,0.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10
1120,0.0,0.0,1.0,0.545,0.39,0.135,0.7835,0.4225,0.1815,0.156,7
2706,1.0,0.0,0.0,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11
3963,0.0,1.0,0.0,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
3829,1.0,0.0,0.0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12
2543,1.0,0.0,0.0,0.7,0.525,0.19,1.6015,0.707,0.365,0.43,10
4027,0.0,1.0,0.0,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6
2159,1.0,0.0,0.0,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12
3548,1.0,0.0,0.0,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7
2026,1.0,0.0,0.0,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,9
2620,1.0,0.0,0.0,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10
1158,0.0,0.0,1.0,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9
934,0.0,1.0,0.0,0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8
121,0.0,1.0,0.0,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7
1844,0.0,1.0,0.0,0.435,0.345,0.12,0.3215,0.13,0.056,0.1185,7
3455,0.0,0.0,1.0,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9
2677,1.0,0.0,0.0,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9
1475,1.0,0.0,0.0,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8
4050,0.0,0.0,1.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9
3198,0.0,0.0,1.0,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,11
1096,0.0,1.0,0.0,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7
339,1.0,0.0,0.0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,15
1782,0.0,0.0,1.0,0.525,0.365,0.17,0.9605,0.438,0.2225,0.276,10
1667,1.0,0.0,0.0,0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11
1247,0.0,1.0,0.0,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8
341,1.0,0.0,0.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14
583,0.0,1.0,0.0,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,13
505,0.0,0.0,1.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
2523,1.0,0.0,0.0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9
2692,0.0,0.0,1.0,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,9
2255,0.0,0.0,1.0,0.51,0.395,0.145,0.6185,0.216,0.1385,0.24,12
1332,0.0,1.0,0.0,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,10
3288,1.0,0.0,0.0,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15
3209,0.0,1.0,0.0,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14
237,0.0,1.0,0.0,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3
3907,0.0,1.0,0.0,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
510,0.0,1.0,0.0,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10
1131,0.0,0.0,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,8
2661,0.0,0.0,1.0,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,9
470,1.0,0.0,0.0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9
1495,1.0,0.0,0.0,0.62,0.435,0.155,1.012,0.477,0.236,0.275,8
2453,0.0,1.0,0.0,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
3627,0.0,0.0,1.0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10
1735,0.0,0.0,1.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3,11
55,1.0,0.0,0.0,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8
615,0.0,0.0,1.0,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13
736,0.0,0.0,1.0,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12
2595,1.0,0.0,0.0,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11
370,1.0,0.0,0.0,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16
3010,0.0,1.0,0.0,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6
3451,0.0,0.0,1.0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8
1124,1.0,0.0,0.0,0.55,0.43,0.15,0.84,0.395,0.195,0.223,8
3420,1.0,0.0,0.0,0.595,0.475,0.165,1.148,0.444,0.214,0.37,10
2749,0.0,1.0,0.0,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
3133,1.0,0.0,0.0,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,9
918,0.0,1.0,0.0,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7
174,0.0,1.0,0.0,0.235,0.16,0.04,0.048,0.0185,0.018,0.015,5
1646,0.0,1.0,0.0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9
3291,0.0,0.0,1.0,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9
3764,0.0,1.0,0.0,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10
1927,0.0,0.0,1.0,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,9
1889,0.0,0.0,1.0,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,7
